H3K4me3	H3K4me1	H3K36me3	H3K9me3	H3K27me3
chr10_21900600_21901800	-0.00570979106965	0.00850109760114	1.00971647507	0.019464159109	0.0061653726779
chr18_60120000_60132400	0.0282095799277	-0.0121969462517	-0.0148730747015	0.0186304142399	-0.000411624730133
chr5_43274400_43275000	1.00315246692	1.00933999071	-0.00529860552697	-0.00926023433956	-0.0273089817208
chr5_56495800_56497000	-0.00695490240126	-0.025990858972	0.493668850919	-0.00906973029094	-0.0184443040535
chr12_124087400_124088000	1.03725798007	0.976244559218	1.01165940773	-0.0187670200386	-0.00467773040696
chr2_206754000_206759800	0.032046837112	0.00236018440774	0.0121470206824	0.000957902802168	0.4835530759
chr7_138834800_138865600	-0.0260456207588	0.00857329622319	0.00247742218697	-0.00175358548575	-0.0205081868402
chr1_51441600_51442800	1.03938042137	1.01234685959	0.0222734293706	-0.0221860331047	0.00157915516571
chr10_103451200_103452600	0.0369601245915	-0.0191711791342	0.477832508404	0.0122070736222	0.00333485617236
chrX_147102000_147102600	-0.00294474176654	0.945595368814	-0.00753745935517	0.00535701110459	0.0146308428483
chr1_231579200_231587200	-0.0359678337279	0.00291613084888	0.0194966745938	-0.00712049744937	-0.0386503926316
chr6_29599000_29600200	0.99027838149	1.00811457507	0.00628871158667	-0.0139410219597	0.0113597251351
chr5_33588800_33589000	0.00329696621377	1.03180583172	0.0353781263318	-0.000290858421037	-0.0085609302591
chr7_101672000_101673000	-0.0140327135594	-0.0125038529919	1.0481973519	0.0413612901887	-0.0371575772854
chr1_212608600_212609000	0.0179878662385	-0.0214760096946	0.534919251865	0.010187790712	0.0242767412172
chr14_81919000_81920000	0.0220224215625	0.961316137091	-0.0412750402513	0.0349593405095	0.0257007268661
chr2_68709400_68710000	0.0108271173684	0.994138733702	-0.00272181966478	-0.00511513543554	0.00884261786204
chr17_72983600_72984600	1.02037727985	0.495309043098	-0.0124598400869	-0.0164241403703	-0.0474638266123
chr1_32537200_32537600	-0.00667883798232	0.997818047674	-0.0114923033659	0.0233947262726	0.00670900831047
chr7_145274000_145274400	0.01219618434	-0.0101500104197	-0.0197234515347	0.533971605217	0.0327289346812
chr18_11952000_11952200	1.00533904509	0.978229162002	-0.00138507034753	0.0246659867924	-0.00380576113582
chr7_75670600_75671200	0.0243022792438	-0.0106682307787	1.01537704757	-0.0155736863541	0.0249025727035
chr1_15266000_15267200	0.014696195052	0.980087785467	-0.0247250134183	-0.00608239254101	-0.00158766468172
chr11_10052400_10054800	0.00582745361202	-0.0138414085513	-0.0261913690868	0.0490508864252	0.495280094456
chr3_98604000_98605400	0.022514062741	1.01030575437	0.0114989362515	-0.0167950349726	0.0134429826081
chr5_125702200_125705600	0.00582920032385	-0.00599321588094	0.522074966692	0.0400008344716	-0.034130828169
chr7_129388800_129389200	-0.00497729976018	1.0035101989	0.985669754612	0.0173266374152	0.00957566477754
chr7_148739200_148740800	0.0134262407501	0.0424391092858	0.505112328654	-0.0106362003596	0.0238296844073
chr8_120866600_120867000	1.02089132472	0.487891545923	0.00856656244388	-0.0208759863741	0.0233002021911
chr10_3216200_3216800	0.00998006811183	0.0305293654131	0.488481259557	0.0245317093243	-0.0179351024802
chr8_68023400_68024200	-0.00753047896238	0.0233026972779	0.508823343128	0.0337260973938	0.000829640658832
chr15_68467600_68471600	-0.0382364050742	0.0153338560817	0.966277100001	0.0233694248652	-0.00964066248502
chr4_25836000_25836600	0.00636312278917	1.0177915607	1.00664279779	0.00288038760191	0.00351230813769
chr5_139001400_139001800	0.0189443475591	0.0178071706345	0.974706440772	0.00639458319604	0.0227640241159
chr1_180940800_180943200	0.0265860362819	0.0165184299647	0.491149496565	0.0167651600237	-0.0150048892672
chr11_68788200_68792800	-0.0280824517115	-0.00658008891897	-0.0112653663645	-0.00676474141106	1.0071287491
chr16_29821800_29823400	0.981146088357	0.998748685533	0.0169188703056	0.0230983660934	0.0302382978566
chr11_134035200_134037800	-0.00358964158016	0.00521670981954	0.504420419364	0.0134394104231	0.0289800511019
chr9_128067800_128071400	0.00146925862265	0.0145202934813	1.01225531467	0.0162366338297	-0.0192345627879
chr12_113614600_113618800	0.00478136201385	-0.0224060981987	1.02936711098	-0.0165196665939	0.0446669298945
chr5_176024800_176030200	0.000719420496173	-0.00966187904103	0.455537106977	-0.0143086866388	0.00452301827892
chr19_5830200_5843000	-0.0354986623651	0.0275833378448	0.0392034565936	0.0419820768237	0.49241894846
chr22_43977000_44077600	0.0470513619054	-0.0410448796318	0.0289892788471	0.0134179178209	-0.0353764237295
chr8_116430400_116430600	0.00640275274501	1.01023508087	0.00339848195453	-0.0291509675957	0.0327067574975
chr6_36561800_36562800	0.982484723145	0.482983137148	-0.0125697532034	0.0219064009295	0.00763393769435
chr9_140595400_140597800	0.00788506222899	-0.00233296778665	0.0306067186921	0.500970109862	0.00574436328651
chr7_111172600_111180800	-0.0278987342571	-0.0315854397305	0.472497702132	0.00379211616834	0.00599497083079
chr7_143588600_143589000	-0.0173495934595	1.02880148245	0.0171515377772	0.011044911189	-0.024303390081
chr22_21010200_21010400	0.984040458601	0.511948031563	-0.00511790301574	0.0425245790791	-0.0104248145348
chr19_58422800_58426200	-0.0145101766731	0.02462291343	0.494287480497	-0.0354417332553	0.000873006892457
chr4_56224000_56224400	-0.0338007443725	0.0236289262449	0.494226230379	-0.00614714978763	-0.0198863162025
chr8_145838600_145839600	-0.00872758816035	-0.00289637145174	-0.00891301708785	0.494976720724	-0.0120636478803
chr2_101481600_101503400	-0.022931711218	-0.0148585634836	0.0330399464474	0.0197502908293	0.000462717660967
chr1_59006000_59008400	-0.00586555977616	0.0220052260948	0.516518556969	0.00283799790216	0.0238764854321
chr16_55092000_55092400	-0.00344801403758	0.0439508681425	0.00304536815395	0.0148513832089	1.0033809796
chr22_46199800_46214200	-0.038833074279	-0.0203412587297	0.47506187584	-0.0249956645065	-0.0145196440969
chr19_48152800_48163400	-0.00207110037172	0.037987979873	0.511944752154	-0.0085562165023	-0.00718612460985
chr19_30535200_30535800	-0.0284353252403	0.985168320241	-0.01064725225	-0.0010683865557	-0.017715072469
chr12_67831800_67835400	-0.00400171095484	-0.0220459952306	0.000387268123183	0.0082650250688	0.492713633414
chr1_202945800_202946000	0.00975640870011	1.00878717209	0.00682717043714	0.0581539340522	0.00628710250005
chr3_141027800_141029200	0.0272761982481	0.0289727251354	0.49902862991	-0.00158121022668	0.00740871069764
chrX_37512600_37512800	1.026037739	0.512730377463	-0.00382594453047	0.0273720807682	-0.0241651823398
chr21_46267000_46269400	-0.0179076213911	-0.0225013551197	0.48304531265	0.0125173161387	0.0266789916072
chr3_57919400_57919600	0.016092319245	1.0087504753	0.989858472028	0.0185581236669	0.00127661959198
chr17_67062800_67063200	0.00241258060836	0.981278016587	-0.0146254476379	0.00827126971533	0.0186667083644
chr1_110259600_110261000	-0.00273653667139	-0.0136692835693	0.494504058198	0.0161883441749	0.00834400493298
chr11_58911000_58912200	1.02041407789	0.995769056549	0.00467171499842	0.00755367327124	-0.0227972189309
chr18_72516200_72516800	-0.00673065929286	0.0153382549392	0.516329989278	0.0232196591504	0.0151475128666
chr11_20632200_20661000	-0.0142183588962	-0.0128851166786	0.00577949705968	0.000512592102888	0.483360565635
chr5_177020400_177020600	0.997864278493	1.01271711564	0.990972372759	-0.0163359752627	-0.00859733521565
chr20_62463400_62465000	0.0327837832868	0.00174210380284	0.513218207359	-0.0334670582087	0.0107970007941
chr8_110285200_110287600	-0.0207120589639	0.00893557804306	0.477610217602	0.0159525251115	-0.00703775787258
chr20_40293800_40296400	0.0278749727965	0.0166207574642	-0.00253133153177	-0.0191722285543	-0.0049568067941
chr1_203555000_203555600	-0.0202126960707	-0.0142736637043	0.029619719948	-0.00732983441056	0.490703164577
chr2_177920600_177921200	0.0215021178373	-0.0417696566288	0.00109997713671	0.00353366707008	0.969107708427
chr1_208409800_208413600	0.00117655592302	0.981632465323	-0.00959351241309	0.00242718638544	-0.00673656368592
chr1_246377400_246377600	0.954735026364	1.02408104297	0.0419464281643	-0.0195672031328	0.00462862294002
chr2_54950400_54951000	1.00088269821	0.516422952489	0.00613828714249	0.0152154848693	0.0158078955394
chr9_134113200_134113800	0.00764062935867	0.994857012417	-0.00132868524107	-0.00817889308985	0.0191607886108
chr20_656400_656800	1.03644695057	0.479530449297	-0.0157560149938	0.00557064622485	-0.0294527709738
chr11_108063200_108064200	-0.00778862755678	0.00150408730512	0.456175211456	-0.00575044879153	0.0130491081227
chr6_34647400_34647600	-0.0131666498273	1.00161389263	0.0223434178949	-0.0102360349205	0.00439192307276
chr12_53735000_53738000	0.0178278167041	0.00428915266266	0.523215155643	0.00217409344775	-0.0125959875723
chr22_36847200_36847600	0.0271138631605	1.008145491	0.00739617424672	-0.0474897296624	-0.0176518108531
chr3_195914400_195915800	-0.0165858785458	0.0230125531594	0.5231467814	0.0391489492264	0.0224534557674
chr19_39685800_39686200	0.0074600742581	1.0028704314	0.0188489991756	-0.0270229426137	-0.00991592581775
chr6_130016600_130016800	0.976187175882	1.01563181634	-0.00750608419776	-0.0132419087215	0.0176341712963
chr7_24797600_24798000	-0.00769643989146	0.0202163947317	0.0104596717132	0.0304320474975	0.973114637399
chr11_46257600_46258000	-0.039885081652	0.993409150333	-0.000326194002377	-0.00578928689573	-0.0232640879374
chr4_169735200_169736800	-0.0307015658532	-0.039456000181	0.00404642805044	-0.0159718733891	0.489461456595
chr12_114267200_114267800	-0.0183809044415	1.01190286279	-0.0439981392631	0.00866538281884	0.0109801404829
chr6_35494200_35496200	0.00873222957173	0.0127996968564	0.0169454741589	-0.0111793837058	0.999810653606
chr10_7859400_7861400	1.00948474905	0.487692076128	-0.0293590756327	0.00344240055047	0.00150048778935
chr7_22895800_22896800	0.998020416499	1.00239279018	1.01372421911	-0.00530823298449	-0.0127059677104
chr5_16897000_16897200	0.0135600414838	0.979605895355	-0.0011772802908	-0.00150006675081	0.00299586188462
chr4_19616600_19617400	-0.0129408530595	0.00532540423201	-0.00797197298996	0.524219002832	-0.013172884554
chr20_55043400_55044200	0.98048556087	0.50403375666	-0.00664343805556	0.0251474564333	0.0260512261988
chr10_121357600_121357800	0.0380646228331	0.966737883849	-0.0153552561197	-0.0118426242694	-0.0129514212325
chr19_49243400_49245600	1.02105293889	0.995876923625	-0.00408019854867	-0.0410915435899	0.00999333091396
chr17_71890600_71901200	-0.00475712134175	-0.0174129008773	-0.00277222004389	0.0187933046498	0.48551441653
chr7_140226200_140226400	-0.0474627005789	0.99103351145	-0.00196289474383	0.0338799846854	0.987334309289
chr1_68197200_68197600	0.000723175513701	1.01873132158	0.974223235538	0.0132852359585	0.00389720763334
chr17_37894800_37895200	0.988850837002	1.00283953528	-0.0289943210705	0.0209133386086	-0.020056374962
chr12_110511800_110516800	-0.00623936674713	-0.00841589196299	0.539514843246	-0.024741156965	0.0238618469847
chr4_85501200_85503400	0.0118265946265	0.0337894052237	-0.043730718558	0.014458965252	0.475684811405
chr1_211647200_211647800	-0.0287948679837	1.00812632683	0.00414833614225	0.00855270556227	-0.0349793635594
chr2_54479400_54479600	0.0174420056244	-0.0120319910481	0.511445197392	-0.0200637498137	-0.00794518406016
chr4_2262400_2262800	1.01298501791	1.01345197602	-0.0210388218573	-0.0108149395616	-0.0153037147223
chr6_127658400_127659400	-0.0119578961723	0.984399875782	-0.0056735988561	-0.00928271319542	-0.00936680773487
chr16_20365800_20411600	-0.00346207985863	-0.0255905246837	0.00719155156384	-0.0464064651944	0.0200554594401
chr20_42721800_42726000	0.0167243374129	0.0168481473463	0.498788459008	0.00404215859672	0.0162056630296
chr6_39907200_39909200	-0.0163960707217	0.014720185125	-0.0184098564289	-0.0549236138362	0.483303545553
chr9_111885200_111886200	0.98233494757	0.980104621577	0.00966818849636	-0.00697691495885	-0.017856961315
chr1_151300800_151301600	0.993125986743	1.00498719508	0.0188920856493	0.0157825849528	-0.00362366782554
chr13_111856800_111857200	-0.00807864919589	1.01012700791	0.0282866431383	0.022845004847	-0.0128390025985
chr11_67430800_67440800	-0.00952258443964	-0.00202695229103	-0.0316236999969	-0.00971090509979	0.529027007961
chr12_1099200_1101000	1.03262272029	0.507949550102	0.029569583331	0.0082454434064	0.0100581188804
chr17_43006200_43007200	0.00373067000133	-0.00303640103047	0.987985750579	0.0139726792374	-0.016523383806
chr3_112360600_112362000	0.0190825412301	0.0370516765836	0.520268425553	0.0313664626592	-0.00258742748699
chr3_141224200_141226200	-0.00862146992808	0.978040229969	0.00656197104691	-0.00543536447679	-0.0448184585352
chr1_2488400_2488800	0.0288477386915	1.0329983055	-0.00902401654856	-0.0338009313126	0.0329225082427
chr15_37396200_37397200	0.01358737148	1.02021070648	-0.0394143757445	-0.00604022645568	-0.00661142404033
chr20_39765200_39765400	1.00985634492	1.00944986092	0.0147073800174	0.0216600567848	0.0158719362157
chr2_44341000_44357200	0.00978748700904	0.00155786787571	0.029974268511	0.0240025016945	0.0137826010254
chr18_10608800_10619000	-0.00493581320362	0.0214196665465	-0.0329473068528	0.017100089346	-0.00536357864226
chr6_44772800_44822800	-0.0312756889919	-0.0104426610783	0.017322891633	-0.0025971060049	0.00627310629113
chr1_892800_893400	0.974765720397	1.02324971001	1.01498573554	-0.00219200855973	-0.00554575353061
chr5_2103400_2170400	-0.000101354726096	0.000677296385638	-0.00470468394717	0.00730025376693	0.508562584454
chr16_1401400_1402400	0.995342826742	0.515863531157	-0.0212392273477	0.0128652311192	-0.0420385503999
chr2_88534800_88539000	-0.00167214437804	-0.00742582452431	0.517391746357	-0.0204448057004	0.0306412635315
chr8_10755800_10756200	0.0238288454755	-0.0199302928525	0.00578648332196	0.00484919169582	0.973804439867
chr7_153898800_153903400	-0.00453734290324	0.0543040334073	0.0185346560854	-0.0137298187088	0.507194536927
chr16_11708400_11709000	0.0121720496175	0.0216210064047	0.491680901276	0.028411513654	-0.0114194507018
chr19_19555400_19555800	-0.0412595863676	1.01310233628	0.0401728756789	-0.0157532929364	-0.0196781929073
chr17_73445600_73448600	-0.0197753839469	-0.00497821748856	0.473163324045	-0.0132307813127	-0.0130160328453
chr4_175512800_175513000	0.026903312236	0.996270778277	0.000229825128987	0.00532055922164	0.0237914448434
chr22_41863200_41863400	-0.0175280447276	1.02399024298	0.968444529212	0.00250232997955	0.0244155031994
chr5_139867000_139871800	-0.0103648608792	-0.0126253440298	0.470736509231	-0.011842560443	0.00565434761715
chr4_38939400_38944000	-0.0187661530789	-0.0322609974487	0.507077701895	-0.0157294401441	-0.000762785349281
chr21_17183600_17186000	-0.0202748502118	0.018864834233	0.487665181145	-0.0129607483723	0.0367630621206
chr13_111337000_111337600	0.0222712376033	-0.0107079348123	0.499310396051	-0.0169666601475	0.00331061663295
chr5_4599200_4665200	-0.0132688342206	-0.0192393910625	-0.01671311831	-0.0374892527638	0.045820261645
chr10_13456800_13457000	-0.015317225535	0.988341112042	0.00774316748741	0.0420567114042	0.03050322143
chr1_46653600_46659800	-0.0188281168988	0.0242544980339	1.01510242751	-0.00555896605614	-0.00746105259624
chr3_183161200_183162000	0.498991901903	-0.00692942879047	1.01598706917	0.990121848372	-0.0162149763404
chr3_150166600_150166800	0.01007067589	0.992179285892	0.0193673608305	-0.00728331113684	0.015385172562
chrX_135299800_135307800	0.0195205757145	-0.00116448767825	0.51434074559	0.0032872949183	0.00945167999273
chr15_42792200_42792400	0.995498446424	0.508107198582	0.0262192463005	0.0103752652846	-0.0189365880704
chr9_35923200_35924000	1.02101038599	1.01278068393	-0.0463764614878	0.0122577346756	0.00838988302649
chr4_153584600_153585200	0.979865917007	0.985306532424	-0.0192659309165	0.00395303350738	0.00591288436142
chr19_30435200_30435400	1.01603489393	0.998180030935	0.0259426042758	-0.00879420782884	-0.0140652415039
chr10_15844400_15845200	0.976009994178	0.970318548231	0.0155864356099	-0.0402472248909	-0.0127202704432
chr2_39663400_39665000	0.962940873845	0.466570682018	-0.0063934683909	0.0149694822773	0.00123911337085
chr6_91004800_91005000	0.0157832631726	1.01340398814	-0.00349176192396	-0.0174063374447	0.983330162627
chr7_93632400_93634200	1.02540880762	0.502291029926	0.0269187325859	-0.0352977904715	0.0276843330561
chr2_234474200_234474400	1.00307293176	0.984211629371	-0.0381047865992	0.00568600997562	0.00309186497506
chr4_5027600_5028000	0.00396789412848	0.977827025683	0.0288482628629	-0.0157804899623	0.0383599640022
chr19_32909400_32910400	-0.0313972873337	0.00284164202522	0.473634008288	0.0332227527273	-0.0290534370835
chr1_40652400_40659400	0.0131823408914	0.0203177646377	0.999926936722	-0.00345304031455	-0.0107472822625
chr19_5504000_5515600	0.022447450257	-0.00914103121336	0.012323734201	0.0193099307822	0.509083840344
chr7_105261400_105261800	0.0100026033725	0.991332913159	0.00498713773118	-0.00120548509278	-0.0208060310323
chr2_54189600_54190800	0.00146233826967	0.988525460175	-0.01529343543	-0.012560002629	0.0187200551166
chr1_11438400_11444000	-0.00919061050588	-0.0153051819461	-0.00444388301115	0.00241388229347	0.466107531258
chr20_26318200_26319600	0.492762080352	-0.00470077574314	0.996628047505	1.00470586683	-0.0202985586774
chr4_54112800_54114400	0.0267408900125	-0.00543006775798	-0.00582218588651	0.503345279103	0.00882153174999
chr7_135193200_135195400	1.02429804267	0.534955757304	-0.0230800655736	-0.00166789945158	-0.0146681366441
chr10_55069800_55196000	-0.0161813370665	0.00506357967033	-0.0183439970404	0.00147311124694	-0.0159860837777
chr5_67715400_67717000	0.986455116881	1.00989183438	-0.0139050035432	-0.011081518353	0.0102923002175
chr6_44412800_44416400	-0.0106658162288	-0.0209495050761	0.957516274461	0.00829058553181	0.0351611115658
chr17_27475400_27475800	0.973870635782	1.02026294778	-0.0130722653781	0.0121464360657	0.0105205159552
chr1_25225400_25230600	-0.0347539600077	0.0279538882766	-0.0212269081038	0.025718318608	0.966359026094
chr1_65689200_65689400	-0.0108412387354	0.968345560204	-0.0150015269079	0.00703786040641	-0.00501637799119
chr10_99227400_99228800	0.0157368698105	0.00385595046335	0.53952463046	-0.0146001247795	-0.0103332838806
chr19_49639800_49645400	0.0132302921684	-0.00139075636935	0.498275780007	-0.00275909749576	0.0190120230238
chr3_48307400_48311800	-0.00573425750123	-0.0130570458077	0.987260595513	0.000485032451527	-0.033501775154
chr7_129997200_129998200	0.00920110439047	0.000131403706481	-0.0307783239404	0.0100908802641	-0.0439957601105
chr13_31205600_31207000	-0.0321366751718	-0.00617079557421	0.527336069743	-0.00916048010943	0.0062069740634
chr3_4855600_4857200	1.00971008858	0.999986229071	-0.00339595487027	0.000520464746953	-0.00326402013852
chr11_320400_321200	1.00156425456	0.992634180033	0.00377001959174	-0.0345255153955	0.00936388928042
chr6_87818400_87828000	0.0372899838294	-0.0150287578842	0.0342458455263	0.0279672339323	-0.0108113020657
chr3_38389200_38389600	0.974908697744	1.00507815456	-0.0224651532574	-0.00330299755968	-0.012705853667
chr6_3788200_3788800	-0.00961496107004	-0.0230242249857	-0.0013776655541	-0.037527344675	0.535589591514
chr2_219180400_219181400	-0.00414708189563	1.00317613118	-0.0445639699178	-0.0085206990645	0.0185462820176
chr19_18681600_18682200	-0.00285820869289	1.06206026753	-0.0141069687112	0.0219878471785	0.00235477686694
chr7_5499000_5500000	0.0156087045713	0.0215512433377	0.516477359834	-0.0131108111946	-0.00984515027094
chr19_21803200_21805600	-0.0122905768966	-0.00929779663685	0.495200258229	-0.00721625646349	0.0250294792138
chr3_184632800_184663400	-0.0253347429698	0.0030804223604	0.473139266693	0.0205820261717	0.000609164558786
chr10_6242400_6243200	-0.0103945717392	1.01679020181	0.0135002669254	0.00598670288431	-0.00616942353858
chr14_35839800_35843400	-0.0125518820357	0.0425676694209	0.493722901217	-0.025296576352	-0.00737536765782
chr7_92062000_92071200	0.00135633998412	0.012088841865	0.0143667064519	-0.00751629964324	-0.0200185490658
chr15_83426800_83428000	-0.00288584062106	0.0119131618569	1.0118263806	-0.0051943293121	0.0035888023051
chr5_30089000_30089200	-0.0319903711304	-0.0257993544008	-0.00638164891983	0.496362536383	-0.00921113164973
chr4_170536000_170536400	0.0113639758428	0.00711168050301	0.510930015399	-0.00863673849038	0.0294678735895
chr12_12596200_12617800	-0.0175563457729	-0.0272237981342	-0.0231452964462	0.00486027411594	-0.0146215162792
chr6_28674600_28676600	0.508804519926	-0.0115488299533	1.04671304042	1.01961605293	0.0180265153033
chr22_40248000_40249000	-0.0274433066057	0.0122638906522	0.49225495898	-0.0191535836514	-0.000693152835385
chr2_44552400_44552600	-0.0121850815226	0.984612728404	1.00664671156	-0.0171076641551	0.0163783666514
chr1_215821000_215821400	0.982565475452	0.49161728241	0.0155904903933	0.00803055351804	0.00693923337955
chr9_19088000_19092200	0.0370342349637	0.0221420219194	0.488271688947	-0.0363597754882	-0.0601994433456
chr11_63639800_63640200	1.00688072146	1.01053942403	-0.00219756613846	0.0144342172651	0.008850974927
chr7_77257000_77261200	-0.0242963740418	-0.0211296246871	0.515247711649	0.00276829800681	-0.00451003149563
chr8_23025600_23025800	0.012340334618	0.00905104623088	0.0191576907176	-0.00815667522374	0.0169639521299
chr12_51757800_51762400	0.0187604218842	-0.0255829517796	0.52106773871	-0.0322048055057	-0.0040496822262
chr12_21674400_21785600	-0.0222448235665	-0.00985322223485	-0.00435947966237	0.0210457724189	-0.0463509491426
chr17_64371600_64382400	0.000725161252051	0.0340474236004	0.475319572359	0.0132274954538	-0.0235477669221
chr10_11435000_11435800	-0.0207429426683	-0.0125858420471	-0.000797370893159	-0.00470788188484	1.00500744037
chrX_65372000_65376400	-0.0144689809364	0.00189935150932	0.512596726902	0.0132745631065	-0.0471865436871
chr2_113372000_113372600	-0.0107623526778	1.00081508009	-0.018240756075	-0.0211374458908	0.0265601098436
chr3_29860600_29861400	-0.0421223645377	0.00511482481161	0.0173933795387	0.530837202981	0.0127491223878
chr16_4302800_4303000	0.0178545681808	-0.00358660228311	0.547757189622	-0.0288172527439	0.0106634492435
chr12_104971200_104971800	1.00028215333	1.02614831355	0.953975937613	-0.00210864012363	0.0262824834755
chr1_109316000_109316800	0.0111083551853	-0.023371670628	1.00430051091	-0.00333769976267	-6.33245464946e-06
chr10_134300000_134301600	-3.39964023853e-05	-0.0205263595284	0.00326567458922	0.0161934343426	0.989918729733
chr19_8276200_8276600	0.00665862547361	1.00048097796	0.0134129896669	-0.0200252488675	-0.0170447156906
chr12_76044800_76045600	0.0124820805521	1.00519408244	-0.0249016011707	-0.0410078085978	0.0341771162634
chr15_85148200_85148800	0.000444956908955	0.982586624496	-0.0109463102159	-0.00840834783116	0.000760716300474
chr7_137694200_137699200	-0.0276822886615	0.0073654315879	-0.0016713081698	-0.0348738734877	0.465498173704
chr8_86127600_86128800	-0.0329191397895	-0.0120450670584	1.00435236109	0.0154874223926	0.00907516326249
chr1_212783600_212785000	0.0320045149805	1.01232975567	-0.0119866618409	-0.0180583560842	0.0237370904946
chr12_93711400_93714000	0.000400068587543	0.987699541054	-0.0238435764312	0.0047185577127	0.0247970261561
chr4_27050400_27052600	0.0256332038929	0.0334173037065	-0.0141493276089	0.00494296050158	0.466330649541
chr4_86877400_86880000	-0.0114199303303	0.00262531439999	0.502076101825	0.0187172875396	-0.00101677267973
chr2_105671000_105677600	-0.00445495733574	-0.00169268082464	0.49734028308	-0.0207285351209	0.0223918823736
chr10_62054800_62055000	0.968128691855	1.02385571369	-0.00925014921254	0.00803832832237	-0.00491870515278
chr17_54989400_54990200	1.01637108483	0.961294324474	1.0039292535	0.00201482141699	0.00964893199471
chr17_72329400_72330000	0.00421862839349	0.99789344972	0.00330442419669	-4.58084819078e-05	-0.00448180107069
chr15_77964800_77965400	0.0429230443326	0.0109280614827	-0.0172096490891	-0.000193544990542	1.01713296229
chr1_26496200_26496800	1.00742891884	0.515102594952	0.0196244663809	-0.00434014201311	0.0170349486926
chr11_9660800_9661200	-0.0288288805376	1.02109144444	-0.00227141790742	0.0341740055637	-0.0101101928448
chr12_127513400_127542800	0.0289209543588	-0.0207043237526	0.463780971941	-0.0150343393755	0.00290657382913
chr1_155996200_156005800	-0.00047878116576	0.0317181303771	0.492717796319	-0.0247805661119	0.00749319662146
chr11_110196800_110197000	-0.0330202263511	0.988979389862	0.0297468864676	-0.00584341992026	-0.0405373937564
chr9_4613400_4628000	-0.0183965391077	0.0279181354339	-0.0282578366862	0.0157081318359	0.505413329464
chr1_109755200_109755800	0.000465088697065	1.0067457166	-0.0226894361147	0.0230965973054	-0.00603063287627
chr7_130594800_130596200	1.03263944116	1.01741637972	0.01868495373	-0.00366249154453	-0.0107391252187
chr10_18845400_18848800	0.0180510984157	0.00408171030751	1.02099197718	0.0190256174153	0.0217541933209
chr15_38921000_38943800	0.00309923805855	-0.0116835432225	-0.00828028581433	0.0493080160469	0.00579979630358
chr11_71117200_71119400	-0.0158228450608	-0.019034030715	-0.0076841042201	0.0229000480315	1.00106236453
chr11_75961200_75962200	-0.0306643908961	-0.0113266446904	-0.00941412423508	0.484271884393	-0.00500016703271
chr15_65186000_65186400	0.987522383455	1.02536732188	-0.0103558425961	0.0290887579696	-0.00335471306702
chr21_37204400_37212600	0.0296511205161	0.00453745601484	-0.0435879061968	-0.00643775601585	-0.0138439689677
chr9_128191600_128198600	-0.00206942738729	0.0123245548944	0.503923536342	0.0189626895117	0.039430591358
chr19_35754800_35757000	0.0118061680021	0.0267411734887	1.02712336533	-0.0268364550116	0.00784657119917
chr5_171490600_171491200	-0.0207094013441	0.980231058277	0.00275473113637	-0.00648074537843	0.00177583927362
chr19_17629200_17629800	-0.0062476011249	0.973517550897	0.0191458509967	0.00286454242491	0.01200877226
chr4_95309600_95310000	0.0183340803252	1.01918038138	0.00757668615065	-0.00366542497078	0.00436712536524
chrX_124534600_124537000	0.0108776006374	-0.00662180496889	0.527200558974	-0.0181984706293	0.0164724810739
chr17_43142600_43149200	0.00790049818789	0.0489815934963	1.00837462403	0.00297239533771	-0.0348775294365
chr8_59323600_59324800	1.0086593288	0.494640479451	-0.00706806158019	0.0220057987577	0.0200116084927
chr6_105585600_105589400	0.00210998134646	-0.0294986270401	0.0489535530687	-0.0129566433345	0.0160218078795
chr6_43892200_43894000	0.0070162334844	0.987053557887	0.0197861257464	-0.0196049078577	0.00549132278481
chr13_42459800_42477800	0.00673752900094	-0.00548878160031	0.482299255802	-0.0325248838787	-0.0185245608885
chrX_16900200_16900600	1.0133544259	0.994989858243	-0.0116820520282	-0.008924367198	0.0161260668336
chr2_180261600_180262800	-0.00387383190045	-0.00104062064012	-0.0127561938766	0.499254682483	-0.018661285643
chr11_13470200_13470800	0.021417295874	1.00250646489	0.0139864082907	0.0329708475957	-0.00156627265164
chr15_96900000_96901000	0.984490988669	0.48354236242	-0.00516903328663	0.0134209319977	0.0202244414312
chr15_68178000_68178200	0.0350465515005	1.00716467827	0.0142901552175	0.00280312472981	0.0111120009346
chr1_181123000_181125600	0.029352218328	-0.0195475722874	0.485479806301	0.0169314991174	-0.0254232417492
chr11_95975800_95976000	0.999308009576	1.00721868367	-0.0350744207185	0.0360565510835	0.00798175937074
chr2_55242800_55244400	0.00786257972769	-0.0172578356334	0.531760375314	-0.00201981609642	-0.0206137717657
chr16_8058200_8059800	0.00162265674435	-0.00329577666139	0.483514643148	-0.00156683704957	0.000420581727814
chr7_5010800_5011400	0.0149868760783	0.994805873178	0.0131288583228	0.0143518307036	-0.00219143830914
chr11_33062200_33079000	0.00777754612571	0.00599929933657	0.00475034676699	-0.000991824270036	0.0141444820554
chr14_74238400_74238800	0.974146293889	0.994810746004	0.00820683239305	0.0111340947553	-0.037433879428
chr11_72036000_72037800	0.0216741287582	1.00965558102	0.00138037968464	0.00835352498064	-0.00953267195603
chr20_35372800_35373000	0.999205583389	1.03171319205	-0.00478890502346	-0.017378900511	0.0308238074216
